,date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,pred
638,2003-04-25,7.79,8.02,7.29,7.29,12479.0,-0.51,-6.54,7.877999999999999,8.164,8.073,11440.8,12633.7,14054.75,3.71,7.53
639,2003-04-18,7.8,8.18,7.8,7.71,16866.0,0.0,0.0,8.05,8.281,8.087,9799.0,12573.4,13939.05,5.01,7.29
640,2003-04-11,8.24,8.24,7.8,7.6,17087.0,-0.44,-5.34,8.16,8.325,8.065,8020.0,11530.5,13409.55,5.07,7.8
641,2003-04-04,8.22,8.39,8.24,8.11,6079.0,-0.02,-0.24,8.328,8.363999999999999,8.077,6672.0,11832.0,13064.9,1.81,7.8
642,2003-03-28,8.19,8.31,8.26,7.98,4693.0,0.11,1.35,8.398,8.375,8.112,7847.2,13214.0,13316.4,1.39,8.24
643,2003-03-21,8.3,8.3,8.15,8.0,4270.0,-0.2,-2.4,8.45,8.334,8.154,13826.6,13859.8,13678.5,1.27,8.26
644,2003-03-14,8.64,8.7,8.35,8.27,7971.0,-0.29,-3.36,8.512,8.277999999999999,8.191,15347.8,14050.4,13710.65,2.37,8.15
645,2003-03-07,8.61,8.84,8.64,8.45,10347.0,0.05,0.58,8.49,8.202,8.216000000000001,15041.0,14888.5,13499.4,3.07,8.35
646,2003-02-28,8.52,8.84,8.59,8.49,11955.0,0.07,0.82,8.4,8.142000000000001,8.225,16992.0,15851.4,13107.6,3.55,8.64
647,2003-02-21,8.48,9.04,8.52,8.38,34590.0,0.06,0.71,8.352,8.051,8.245,18580.8,16130.9,12708.05,10.27,8.59
648,2003-02-14,8.1,8.58,8.46,8.1,11876.0,0.22,2.67,8.218,7.982,8.277999999999999,13893.0,15475.8,11423.8,3.53,8.52
649,2003-01-29,8.2,8.39,8.24,8.2,6437.0,0.05,0.61,8.044,7.892,8.339,12753.0,15304.7,11028.25,1.91,8.46
650,2003-01-24,8.36,8.69,8.19,8.1,20102.0,-0.16,-1.92,7.914,7.803999999999999,8.421,14736.0,15288.6,11035.4,5.97,8.24
651,2003-01-17,7.8,8.48,8.35,7.8,19899.0,0.5,6.37,7.8839999999999995,7.79,8.508,14710.8,14297.8,10303.75,5.91,8.19
652,2003-01-10,7.6,8.03,7.85,7.58,11151.0,0.26,3.43,7.75,7.849,8.594,13681.0,13418.8,9533.8,3.31,8.35
653,2003-01-03,7.5,7.78,7.59,7.4,6176.0,0.0,0.0,7.746,7.973,8.701,17058.6,13497.2,9133.4,1.83,7.85
654,2002-12-27,8.05,8.19,7.59,7.5,16352.0,-0.45,-5.6,7.74,8.104,8.815,17856.4,13370.9,9034.6,4.86,7.59
655,2002-12-20,7.7,8.11,8.04,7.63,19976.0,0.36,4.69,7.694,8.23,8.933,15841.2,12110.3,8508.25,5.93,7.59
656,2002-12-13,7.8,7.84,7.68,7.2,14750.0,-0.15,-1.92,7.696000000000001,8.308,9.037,13884.8,10363.8,7924.15,4.38,8.04
657,2002-12-06,7.57,7.85,7.83,7.28,28039.0,0.27,3.57,7.9479999999999995,8.437999999999999,9.181000000000001,13156.6,9285.2,7725.15,8.33,7.68
658,2002-11-29,7.31,7.69,7.56,6.96,10165.0,0.2,2.72,8.2,8.573,9.3,9935.8,7371.8,6898.55,3.02,7.83
659,2002-11-22,8.08,8.1,7.36,7.08,6276.0,-0.69,-8.57,8.468,8.785,9.445,8885.4,6751.8,8455.35,1.86,7.56
660,2002-11-15,8.94,9.01,8.05,7.9,10194.0,-0.89,-9.96,8.766,9.037,9.597999999999999,8379.4,6782.2,10198.8,3.03,7.36
661,2002-11-08,9.16,9.43,8.94,8.94,11109.0,-0.15,-1.65,8.92,9.225,9.68,6842.8,6309.7,10345.1,3.3,8.05
662,2002-11-01,8.9,9.29,9.09,8.58,11935.0,0.19,2.13,8.927999999999999,9.338,9.687999999999999,5413.8,5648.8,10239.6,3.54,8.94
663,2002-10-25,8.86,9.25,8.9,8.8,4913.0,0.05,0.56,8.946,9.429,9.712,4807.8,4769.6,11073.1,1.46,9.09
664,2002-10-18,8.85,9.1,8.85,8.73,3746.0,0.03,0.34,9.102,9.525,9.77,4618.2,4698.3,12515.6,1.11,8.9
665,2002-10-11,8.99,8.99,8.82,8.71,2511.0,-0.16,-1.78,9.308,9.635,9.836,5185.0,4906.2,13389.1,0.75,8.85
666,2002-09-27,9.18,9.25,8.98,8.95,3964.0,-0.2,-2.18,9.53,9.766,9.883,5776.6,5484.5,14524.35,1.18,8.82
667,2002-09-20,9.63,9.68,9.18,8.95,8905.0,-0.5,-5.17,9.748,9.923,9.961,5883.8,6165.1,17280.35,2.64,8.98
668,2002-09-13,9.87,9.88,9.68,9.6,3965.0,-0.2,-2.02,9.912,10.026,10.01,4731.4,6425.3,18329.1,1.18,9.18
669,2002-09-06,9.9,10.23,9.88,9.88,6580.0,-0.05,-0.5,9.948,10.104,10.016,4778.4,10158.9,21546.4,1.95,9.68
670,2002-08-30,10.05,10.38,9.93,9.9,5469.0,-0.14,-1.39,9.962,10.158,10.009,4627.4,13615.4,22576.6,1.62,9.88
671,2002-08-23,9.99,10.2,10.07,9.83,4500.0,0.07,0.7,10.002,10.135,9.981,5192.4,14380.5,23016.0,1.34,9.93
672,2002-08-16,9.81,10.0,10.0,9.7,3143.0,0.14,1.42,10.097999999999999,10.037,9.937000000000001,6446.4,14830.4,24238.2,0.93,10.07
673,2002-08-09,10.0,10.11,9.86,9.85,4200.0,-0.09,-0.91,10.14,9.995,9.912,8119.2,17376.6,25357.2,1.25,10.0
674,2002-08-02,10.09,10.16,9.95,9.78,5825.0,-0.18,-1.78,10.26,10.014,9.872,15539.4,20332.9,27356.2,1.73,9.86
675,2002-07-26,10.58,10.58,10.13,10.1,8294.0,-0.42,-3.98,10.354000000000001,10.036,9.823,22603.4,21872.0,29088.05,2.46,9.95
676,2002-07-19,10.24,10.57,10.55,10.18,10770.0,0.34,3.33,10.267999999999999,9.999,9.713,23568.6,23564.2,29857.95,3.2,10.13
677,2002-07-12,10.48,10.59,10.21,10.16,11507.0,-0.25,-2.39,9.976,9.999,9.579,23214.4,28395.6,30443.8,3.42,10.55
678,2002-07-05,10.49,10.75,10.46,10.3,41301.0,0.04,0.38,9.85,9.994,9.453,26634.0,30232.9,31174.5,12.26,10.21
679,2002-06-28,10.17,10.68,10.42,10.0,41145.0,0.72,7.42,9.767999999999999,9.927,9.291,25126.4,32933.9,30520.0,12.22,10.46
680,2002-06-21,8.94,9.75,9.7,8.89,13120.0,0.61,6.71,9.718,9.859,9.134,21140.6,31537.8,29222.6,3.9,10.42
681,2002-06-14,9.56,9.65,9.09,9.06,8999.0,-0.49,-5.12,9.73,9.827,9.089,23559.8,31651.5,29016.15,2.67,9.7
682,2002-06-07,10.0,10.0,9.58,8.7,28605.0,-0.47,-4.68,10.022,9.837,9.124,33576.8,33646.0,28744.4,8.49,9.09
683,2002-05-31,10.25,10.8,10.05,10.0,33763.0,-0.12,-1.18,10.138,9.829,9.145,33831.8,33337.8,28070.95,10.03,9.58
684,2002-05-24,9.77,10.35,10.17,9.49,21216.0,0.41,4.2,10.086,9.729,9.132,40741.4,34379.5,26815.05,6.3,10.05
685,2002-05-17,10.49,10.69,9.76,9.5,25216.0,-0.79,-7.49,10.0,9.609,9.125,41935.0,36304.1,26548.4,7.49,10.17
686,2002-05-10,10.25,11.11,10.55,10.25,59084.0,0.39,3.84,9.924,9.426,9.173,39743.2,36151.7,28761.35,17.55,9.76
687,2002-04-26,9.91,10.3,10.16,9.6,29880.0,0.37,3.78,9.652000000000001,9.158999999999999,9.187000000000001,33715.2,32492.0,26790.7,8.87,10.55
688,2002-04-19,9.94,10.38,9.79,9.56,68311.0,0.05,0.51,9.52,8.911,9.177,32843.8,32116.1,26788.75,20.29,10.16
689,2002-04-12,9.31,9.95,9.74,9.31,27184.0,0.36,3.84,9.372,8.654,9.138,28017.6,28106.1,23822.6,8.07,9.79
690,2002-04-05,9.18,9.58,9.38,9.0,14257.0,0.19,2.07,9.218,8.408999999999999,9.101,30673.2,26907.4,22899.55,4.23,9.74
691,2002-03-29,9.6,9.95,9.19,9.19,28944.0,-0.31,-3.26,8.927999999999999,8.351,9.106,32560.2,26380.8,22974.1,8.6,9.38
692,2002-03-22,9.19,9.68,9.5,9.08,25523.0,0.45,4.97,8.666,8.41,9.101,31268.8,23842.8,22133.9,7.58,9.19
693,2002-03-15,9.0,9.69,9.05,9.0,44180.0,0.08,0.89,8.302,8.46,9.054,31388.4,22804.1,21471.4,13.12,9.5
694,2002-03-08,7.89,9.02,8.97,7.76,40462.0,1.04,13.12,7.936,8.535,9.075,28194.6,19250.6,19871.35,12.02,9.05
695,2002-03-01,8.1,8.55,7.93,7.93,23692.0,0.05,0.64,7.6,8.641,9.161,23141.6,16792.7,18185.9,7.04,8.97
696,2002-02-08,7.68,8.08,7.88,7.5,22487.0,0.2,2.6,7.774,8.919,9.312000000000001,20201.4,21371.0,18024.35,6.68,7.93
697,2002-02-01,7.25,7.93,7.68,6.6,26121.0,0.46,6.37,8.154,9.214,9.49,16416.8,21089.4,17905.2,7.76,7.88
698,2002-01-25,7.19,7.23,7.22,6.25,28211.0,-0.07,-0.96,8.618,9.443,9.715,14219.8,21461.4,16971.15,8.38,7.68
699,2002-01-18,8.51,8.73,7.29,7.29,15197.0,-1.51,-17.16,9.134,9.621,9.98,10306.6,19539.1,15981.5,4.51,7.22
700,2002-01-11,9.77,9.77,8.8,8.8,8991.0,-0.98,-10.02,9.682,9.792,10.276,10443.8,18891.7,15618.0,2.67,7.29
701,2002-01-04,9.98,10.0,9.78,9.78,3564.0,-0.22,-2.2,10.064,9.861,10.495999999999999,22540.6,19567.4,15651.25,1.06,8.8
702,2001-12-28,9.75,10.19,10.0,9.0,15136.0,0.2,2.04,10.274000000000001,9.791,10.683,25762.0,20425.0,16023.9,4.49,9.78
703,2001-12-21,9.99,10.3,9.8,9.62,8645.0,-0.23,-2.29,10.267999999999999,9.648,10.850999999999999,28703.0,20138.7,16241.2,2.57,10.0
704,2001-12-14,10.66,10.86,10.03,9.77,15883.0,-0.68,-6.35,10.107999999999999,9.613999999999999,11.046,28771.6,20492.1,16907.35,4.72,9.8
705,2001-12-07,11.37,11.4,10.71,10.66,69475.0,-0.12,-1.11,9.902000000000001,9.681000000000001,11.272,27339.6,19579.1,18042.9,20.63,10.03
706,2001-11-30,9.95,10.83,10.83,9.9,19671.0,0.86,8.63,9.658,9.705,11.434000000000001,16594.2,14677.7,15228.5,5.84,10.71
707,2001-11-23,9.01,10.18,9.97,9.01,29841.0,0.97,10.78,9.308,9.765,11.577,15088.0,14721.0,14796.5,8.86,10.83
708,2001-11-16,9.2,9.43,9.0,8.75,8988.0,0.0,0.0,9.027999999999999,9.986,11.790999999999999,11574.4,12480.9,14447.5,2.67,9.97
709,2001-11-09,9.45,9.64,9.0,8.52,8723.0,-0.49,-5.16,9.12,10.339,12.037,12212.6,12423.9,14945.85,2.59,9.0
710,2001-11-02,9.45,9.83,9.49,9.28,15748.0,0.41,4.51,9.46,10.759,12.292,11818.6,12344.3,16131.5,4.68,9.0
711,2001-10-26,8.45,9.43,9.08,8.14,12140.0,0.51,5.95,9.752,11.130999999999998,12.548,12761.2,11735.1,17589.45,3.61,9.49
712,2001-10-19,9.59,9.9,8.57,8.56,12273.0,-0.89,-9.41,10.222000000000001,11.574000000000002,12.834000000000001,14354.0,11622.8,19194.45,3.64,9.08
713,2001-10-12,10.65,10.75,9.46,8.84,12179.0,-1.24,-11.59,10.944,12.054,13.136,13387.4,12343.7,23390.65,3.62,8.57
714,2001-09-28,11.15,11.15,10.7,10.68,6753.0,-0.25,-2.28,11.558,12.478,13.357999999999999,12635.2,13322.6,24596.7,2.01,9.46
715,2001-09-21,11.12,11.25,10.95,10.48,20461.0,-0.48,-4.2,12.058,12.863,13.524000000000001,12870.0,16506.7,26521.85,6.08,10.7
716,2001-09-14,11.9,12.41,11.43,11.43,20104.0,-0.75,-6.16,12.51,13.162,13.649000000000001,10709.0,15779.3,31552.1,5.97,10.95
717,2001-09-07,12.5,13.0,12.18,12.1,7440.0,-0.35,-2.79,12.925999999999998,13.389000000000001,13.713,8891.6,14872.0,32750.05,2.21,11.43
718,2001-08-31,13.12,13.15,12.53,12.45,8418.0,-0.67,-5.08,13.164000000000001,13.595999999999998,13.770999999999999,11300.0,16414.1,33111.85,2.5,12.18
719,2001-08-24,13.21,13.64,13.2,13.03,7927.0,-0.01,-0.08,13.398,13.734000000000002,13.822000000000001,14010.0,17467.8,33867.35,2.35,12.53
720,2001-08-17,13.6,13.74,13.21,13.05,9656.0,-0.3,-2.22,13.668,13.824000000000002,13.814,20143.4,19918.7,34372.7,2.87,13.2
721,2001-08-10,13.3,13.6,13.51,12.7,11017.0,0.14,1.05,13.814,13.965,13.789000000000001,20849.6,23443.8,35489.35,3.27,13.21
722,2001-08-03,13.6,13.68,13.37,12.71,19482.0,-0.33,-2.41,13.852,14.094000000000001,13.735,20852.4,26766.1,35570.05,5.79,13.51
723,2001-07-27,14.5,14.87,13.7,13.65,21968.0,-0.85,-5.84,14.027999999999999,14.217,13.664000000000001,21528.2,34437.6,35233.5,6.52,13.37
724,2001-07-20,14.03,14.89,14.55,14.0,38594.0,0.61,4.38,14.07,14.237,13.584000000000001,20925.6,35870.8,34898.75,11.46,13.7
725,2001-07-13,13.7,14.45,13.94,13.7,13187.0,0.24,1.75,13.98,14.185,13.450999999999999,19694.0,36537.0,34575.45,3.92,14.55
726,2001-07-06,14.2,14.45,13.7,13.62,11031.0,-0.55,-3.86,14.116,14.136,13.362,26038.0,47324.9,34516.3,3.28,13.94
727,2001-06-29,13.95,14.75,14.25,13.88,22861.0,0.34,2.44,14.335999999999999,14.036,13.317,32679.8,50628.1,34815.2,6.79,13.7
728,2001-06-22,14.0,14.03,13.91,13.3,18955.0,-0.19,-1.35,14.405999999999999,13.946,13.264000000000001,47347.0,49809.6,34665.6,5.63,14.25
729,2001-06-15,14.61,14.75,14.1,13.85,32436.0,-0.52,-3.56,14.404000000000002,13.909,13.274000000000001,50816.0,50266.9,35085.3,9.63,13.91
730,2001-06-08,14.81,15.3,14.62,14.46,44907.0,-0.18,-1.22,14.39,13.804,13.298,53380.0,48826.7,35251.0,13.34,14.1
731,2001-06-01,14.6,15.18,14.8,14.42,44240.0,0.2,1.37,14.155999999999999,13.612,13.277000000000001,68611.8,47534.9,34567.7,13.14,14.62
732,2001-05-25,13.96,14.98,14.6,13.96,96197.0,0.7,5.04,13.735999999999999,13.376,13.287,68576.4,44374.0,35426.55,28.57,14.8
733,2001-05-18,14.02,14.3,13.9,13.56,36300.0,-0.13,-0.93,13.485999999999999,13.110999999999999,13.248,52272.2,36029.4,33194.5,10.78,14.6
734,2001-05-11,13.45,14.1,14.03,12.78,45256.0,0.58,4.31,13.414000000000001,12.931,13.290999999999999,49717.8,33926.7,38908.2,13.44,13.9
735,2001-04-27,12.5,14.75,13.45,12.5,121066.0,0.75,5.91,13.218,12.716,13.280999999999999,44273.4,32613.9,38191.6,35.95,14.03
736,2001-04-20,13.35,13.59,12.7,12.4,44063.0,-0.65,-4.87,13.068,12.588,13.262,26458.0,21707.7,33935.0,13.09,13.45
737,2001-04-13,13.65,13.79,13.35,13.26,14676.0,-0.19,-1.4,13.015999999999998,12.597999999999999,13.315,20171.6,19002.3,34898.2,4.36,12.7
738,2001-04-06,13.05,13.68,13.54,12.9,23528.0,0.49,3.75,12.735999999999999,12.581,13.302,19786.6,19521.6,35957.45,6.99,13.35
739,2001-03-30,12.7,13.38,13.05,12.65,18034.0,0.35,2.76,12.448,12.638,13.282,18135.6,19903.7,35827.75,5.36,13.54
740,2001-03-23,12.47,13.46,12.7,12.37,31989.0,0.26,2.09,12.214,12.790999999999999,13.308,20954.4,21675.3,36679.8,9.5,13.05
741,2001-03-16,12.1,12.48,12.44,11.89,12631.0,0.49,4.1,12.107999999999999,12.942,13.325,16957.4,21600.5,38051.25,3.75,12.7
742,2001-03-09,12.1,12.25,11.95,11.6,12751.0,-0.15,-1.24,12.18,13.197000000000001,13.402000000000001,17833.0,26479.1,45475.85,3.79,12.44
743,2001-03-02,11.95,12.48,12.1,11.4,15273.0,0.22,1.85,12.425999999999998,13.385,13.513,19256.6,30359.6,52829.8,4.54,11.95
744,2001-02-23,12.1,13.17,11.88,11.08,32128.0,-0.29,-2.38,12.828,13.651,13.597999999999999,21671.8,43889.7,63019.2,9.54,12.1
745,2001-02-16,12.81,12.82,12.17,11.88,12004.0,-0.63,-4.92,13.368,13.845,13.637,22396.2,43769.3,63771.1,3.56,11.88
746,2001-02-09,13.3,13.79,12.8,12.6,17009.0,-0.38,-2.88,13.776,13.936,13.658,26243.6,46162.3,68798.85,5.05,12.17
747,2001-01-19,14.05,14.05,13.18,13.03,19869.0,-0.93,-6.59,14.214,14.030999999999999,13.683,35125.2,50794.1,73114.1,5.9,12.8
748,2001-01-12,14.58,14.77,14.11,14.0,27349.0,-0.47,-3.22,14.344000000000001,14.023,13.699000000000002,41462.6,52393.3,80374.05,8.12,13.18
749,2001-01-05,14.3,14.9,14.58,14.0,35750.0,0.37,2.6,14.474,13.925,13.618,66107.6,51751.8,82599.1,10.62,14.11
750,2000-12-29,14.99,15.46,14.21,14.01,31241.0,-0.78,-5.2,14.322000000000001,13.825,13.489,65142.4,51684.3,85003.4,9.28,14.58
751,2000-12-22,13.77,15.55,14.99,13.7,61417.0,1.16,8.39,14.095999999999998,13.707,13.335,66081.0,54502.0,85852.0,18.24,14.21
752,2000-12-15,14.7,15.25,13.83,13.81,51556.0,-0.93,-6.3,13.847999999999999,13.606,13.138,66463.0,64472.6,84979.8,15.31,14.99
753,2000-12-08,13.9,16.0,14.76,13.68,150574.0,0.94,6.8,13.702,13.640999999999998,12.969000000000001,63324.0,75300.0,83408.1,44.71,13.83
754,2000-12-01,12.9,14.13,13.82,12.8,30924.0,0.74,5.66,13.376,13.545,12.734000000000002,37396.0,82148.7,76978.75,9.18,14.76
755,2000-11-24,13.7,14.18,13.08,12.9,35934.0,-0.67,-4.87,13.328,13.429,12.544,38226.2,83772.9,76205.85,10.67,13.82
756,2000-11-17,13.14,14.2,13.75,13.05,63327.0,0.65,4.96,13.318,13.379000000000001,12.4,42923.0,91435.4,75912.4,18.81,13.08
757,2000-11-10,13.09,13.4,13.1,12.7,35861.0,-0.03,-0.23,13.364,13.334000000000001,12.25,62482.2,95434.1,74523.6,10.65,13.75
758,2000-11-03,13.5,13.56,13.13,13.05,20934.0,-0.45,-3.31,13.58,13.374,12.175,87276.0,108354.8,76070.45,6.22,13.1
759,2000-10-27,13.05,13.74,13.58,13.03,35075.0,0.55,4.22,13.714,13.311,12.047,126901.4,113446.4,76116.6,10.42,13.13
760,2000-10-20,13.98,13.99,13.03,12.79,59418.0,-0.95,-6.79,13.53,13.152000000000001,11.902999999999999,129319.6,118322.5,75798.45,17.64,13.58
761,2000-10-13,13.77,14.75,13.98,13.62,161123.0,-0.2,-1.41,13.44,12.963,11.790999999999999,139947.8,117202.0,76848.65,47.85,13.03
762,2000-09-29,13.9,14.19,14.18,13.21,159830.0,0.38,2.75,13.304,12.67,11.582,128386.0,105487.0,69620.4,47.46,13.98
763,2000-09-22,12.9,14.15,13.8,11.72,219061.0,1.14,9.01,13.168,12.297,11.357000000000001,129433.6,91516.2,62519.55,65.05,14.18
764,2000-09-15,12.55,12.7,12.66,12.08,47166.0,0.08,0.64,12.908,11.922,11.18,99991.4,71808.8,53330.6,14.01,13.8
765,2000-09-08,12.88,13.7,12.58,12.38,112559.0,-0.72,-5.41,12.774000000000001,11.659,11.107000000000001,107325.4,68638.8,53169.3,33.43,12.66
766,2000-09-01,13.78,13.98,13.3,12.42,103314.0,-0.2,-1.48,12.485999999999999,11.421,11.038,94456.2,60389.4,49636.25,30.68,12.58
767,2000-08-25,13.0,13.76,13.5,12.1,165068.0,1.0,8.0,12.036,11.165999999999999,10.94,82588.0,53613.1,47228.4,49.02,13.3
768,2000-08-18,12.1,12.6,12.5,11.65,71850.0,0.51,4.25,11.425999999999998,10.975,10.856,53598.8,43786.1,48956.65,21.34,13.5
769,2000-08-11,11.1,12.36,11.99,11.0,83836.0,0.85,7.63,10.936,10.782,10.834000000000001,43626.2,38786.8,54072.1,24.9,12.5
770,2000-08-04,11.05,11.5,11.14,10.81,48213.0,0.09,0.81,10.544,10.652999999999999,10.74,29952.2,33274.4,52738.25,14.32,11.99
771,2000-07-28,10.4,11.33,11.05,10.25,43973.0,0.6,5.74,10.356,10.619000000000002,10.684000000000001,26322.6,36495.3,54213.5,13.06,11.14
772,2000-07-21,10.05,10.68,10.45,9.8,20122.0,0.4,3.98,10.296,10.493,10.65,24638.2,33753.8,56711.65,5.98,11.05
773,2000-07-14,10.03,10.43,10.05,9.62,21987.0,0.02,0.2,10.524000000000001,10.415999999999999,10.606,33973.4,33522.9,57972.15,6.53,10.45
774,2000-07-07,10.1,10.24,10.03,9.7,15466.0,-0.17,-1.67,10.628,10.437999999999999,10.573,33947.4,34852.4,61258.95,4.59,10.05
775,2000-06-30,10.7,10.75,10.2,10.15,30065.0,-0.55,-5.12,10.762,10.555,10.53,36596.6,37699.8,62542.8,8.93,10.03
776,2000-06-23,11.59,11.7,10.75,10.51,35551.0,-0.84,-7.25,10.882,10.654000000000002,10.475999999999999,46668.0,38883.1,62221.35,10.56,10.2
777,2000-06-16,10.55,11.78,11.59,10.5,66798.0,1.02,9.65,10.69,10.714,10.401,42869.4,40843.7,62203.35,19.84,10.75
778,2000-06-09,10.55,11.17,10.57,10.5,21857.0,-0.13,-1.22,10.308,10.737,10.339,33072.4,54127.2,60519.6,6.49,11.59
779,2000-06-02,10.7,11.2,10.7,10.4,28712.0,-0.1,-0.93,10.248,10.886,10.28,35757.4,69357.4,60228.6,8.53,10.57
780,2000-05-26,9.81,11.59,10.8,9.75,80422.0,1.01,10.32,10.347999999999999,10.825999999999999,10.245,38803.0,72202.1,59875.15,23.88,10.7
781,2000-05-19,9.68,9.82,9.79,9.2,16558.0,0.11,1.14,10.425999999999998,10.748,10.255,31098.2,71931.7,57675.2,4.92,10.8
782,2000-05-12,10.27,10.72,9.68,9.63,17813.0,-0.59,-5.75,10.738,10.807,10.304,38818.0,79669.5,59000.6,5.29,9.79
783,2000-04-28,11.09,11.58,10.27,10.01,35282.0,-0.93,-8.3,11.165999999999999,10.795,10.388,75182.0,82421.4,61985.25,10.48,9.68
784,2000-04-21,11.1,11.55,11.2,10.51,43940.0,0.01,0.09,11.524000000000001,10.708,10.399000000000001,102957.4,87665.5,61130.4,13.05,10.27
785,2000-04-14,11.4,11.78,11.19,11.1,41898.0,-0.16,-1.41,11.304,10.504000000000001,10.392000000000001,105601.2,87385.8,61670.8,12.44,11.2
786,2000-04-07,11.82,11.82,11.35,10.9,55157.0,-0.47,-3.98,11.07,10.298,10.357999999999999,112765.2,85559.6,60480.95,16.38,11.19
787,2000-03-31,11.94,13.2,11.82,11.55,199633.0,-0.24,-1.99,10.876,10.087,10.298,120521.0,83563.0,58800.2,59.28,11.35
788,2000-03-24,10.0,12.06,12.06,9.62,174159.0,1.96,19.41,10.424000000000001,9.94,10.242,89660.8,66912.0,51060.8,51.72,11.82
789,2000-03-17,10.05,10.7,10.1,9.6,57159.0,0.08,0.8,9.892000000000001,9.673,10.193,72373.6,51099.8,44864.05,16.97,12.06
790,2000-03-10,10.41,10.95,10.02,9.51,77718.0,-0.36,-3.47,9.704,9.663,10.232999999999999,69170.4,47548.2,43232.95,23.08,10.1
791,2000-03-03,9.6,10.78,10.38,9.57,93936.0,0.82,8.58,9.526,9.761000000000001,10.231,58354.0,43418.7,40240.25,27.9,10.02
792,2000-02-25,9.4,10.08,9.56,9.21,45332.0,0.16,1.7,9.298,9.801,10.277000000000001,46605.0,38331.7,36469.55,13.46,10.38
793,2000-02-18,9.3,10.35,9.4,9.0,87723.0,0.24,2.62,9.456,9.98,10.373,44163.2,41549.1,38118.2,26.05,9.56
794,2000-01-28,9.1,9.18,9.16,8.57,41143.0,0.03,0.33,9.454,10.09,10.478,29826.0,34595.3,37692.0,12.22,9.4
795,2000-01-21,9.25,9.44,9.13,9.0,23636.0,-0.11,-1.19,9.622,10.28,10.545,25926.0,35955.8,39367.65,7.02,9.16
796,2000-01-14,10.36,10.74,9.24,9.18,35191.0,-1.11,-10.72,9.996,10.417,10.652999999999999,28483.4,35402.3,50501.05,10.45,9.13
797,2000-01-07,9.45,10.44,10.35,9.15,33123.0,0.96,10.22,10.304,10.509,10.717,30058.4,34037.4,56521.5,9.84,9.24
798,1999-12-30,9.95,10.0,9.39,8.9,16037.0,-0.61,-6.1,10.504000000000001,10.544,10.624,38935.0,35209.6,55951.1,4.76,10.35
799,1999-12-24,11.1,11.18,10.0,9.98,21643.0,-1.0,-9.09,10.725999999999999,10.713,10.604000000000001,39364.6,38628.3,58413.25,6.43,9.39
800,1999-12-17,10.8,11.15,11.0,10.4,36423.0,0.22,2.04,10.937999999999999,10.802,10.559000000000001,45985.6,38917.7,60233.65,10.82,10.0
801,1999-12-10,11.35,11.58,10.78,10.56,43066.0,-0.57,-5.02,10.838,10.700999999999999,10.414000000000001,42321.2,37061.8,59612.3,12.79,11.0
802,1999-12-03,10.55,11.84,11.35,10.34,77506.0,0.85,8.1,10.714,10.753,10.264000000000001,38016.4,34607.4,58206.6,23.02,10.78
